timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
16384.0,8.100503921508789,33.0,24.0,7.151515007019043,0.0,200.0,91.75757575757575,2.0
32768.0,15.922890901565552,67.0,34.0,11.850000381469727,0.0,495.0,224.0,2.0
49152.0,23.71468949317932,117.0,40.0,14.774999618530273,0.0,730.0,373.225,2.0
65536.0,31.580215454101562,148.0,40.0,14.725000381469727,0.0,840.0,386.075,14.0
81920.0,39.385228872299194,200.0,40.0,12.449999809265137,0.0,1053.0,367.475,32.0
98304.0,47.188801765441895,236.0,40.0,16.100000381469727,0.0,1125.0,395.6,3.0
114688.0,54.98524045944214,274.0,40.0,17.174999237060547,0.0,1112.0,429.775,36.0
131072.0,62.82352876663208,313.0,40.0,17.950000762939453,0.0,1283.0,432.225,35.0
147456.0,70.64174914360046,351.0,40.0,14.699999809265137,0.0,1100.0,420.5,2.0
163840.0,78.43841743469238,390.0,40.0,18.799999237060547,0.0,1125.0,466.8,70.0
180224.0,86.259028673172,437.0,41.0,11.25,0.0,929.0,342.45,4.0
196608.0,94.070068359375,479.0,40.0,13.925000190734863,0.0,942.0,406.975,11.0
212992.0,101.92615294456482,519.0,40.0,15.824999809265137,0.0,936.0,399.525,36.0
229376.0,109.75162148475647,551.0,40.0,17.825000762939453,0.0,998.0,442.275,38.0
245760.0,117.58403491973877,596.0,40.0,14.774999618530273,0.0,941.0,415.7,14.0
262144.0,125.39209342002869,646.0,40.0,13.550000190734863,0.0,988.0,397.25,37.0
278528.0,133.22405099868774,680.0,40.0,11.975000381469727,0.0,1082.0,368.225,32.0
294912.0,141.09842538833618,719.0,40.0,13.550000190734863,0.0,996.0,386.925,10.0
311296.0,148.93910932540894,756.0,40.0,18.549999237060547,0.0,1060.0,461.625,39.0
327680.0,156.75916075706482,812.0,40.0,11.800000190734863,0.0,1130.0,342.2,12.0
344064.0,164.5809407234192,855.0,40.0,14.800000190734863,0.0,942.0,373.35,26.0
360448.0,172.41398119926453,887.0,40.0,10.5,0.0,1067.0,339.575,26.0
376832.0,180.25962567329407,932.0,40.0,16.325000762939453,0.0,942.0,446.975,30.0
393216.0,188.06230282783508,970.0,40.0,9.574999809265137,0.0,1110.0,356.25,40.0
409600.0,195.87482714653015,1014.0,40.0,14.800000190734863,0.0,1083.0,416.0,26.0
425984.0,203.69262886047363,1044.0,41.0,15.625,0.0,1205.0,462.475,36.0
442368.0,211.55449652671814,1094.0,40.0,15.324999809265137,0.0,940.0,420.775,15.0
458752.0,219.36924362182617,1136.0,40.0,10.524999618530273,0.0,872.0,327.8,3.0
475136.0,227.21533584594727,1170.0,41.0,16.674999237060547,0.0,1127.0,488.525,52.0
491520.0,234.9996781349182,1202.0,41.0,16.149999618530273,0.0,1049.0,429.475,57.0
507904.0,242.81842303276062,1252.0,40.0,14.050000190734863,0.0,934.0,384.525,26.0
524288.0,250.70467972755432,1304.0,40.0,13.300000190734863,0.0,1040.0,352.125,10.0
540672.0,258.54352140426636,1353.0,40.0,9.5,0.0,763.0,284.425,26.0
557056.0,266.349169254303,1401.0,40.0,11.0,0.0,887.0,349.925,3.0
573440.0,274.1666467189789,1445.0,40.0,9.600000381469727,0.0,1198.0,301.325,14.0
589824.0,281.99851417541504,1483.0,40.0,11.625,0.0,1020.0,373.175,6.0
606208.0,289.82190680503845,1525.0,40.0,15.199999809265137,0.0,1008.0,436.55,19.0
622592.0,297.6647732257843,1558.0,40.0,11.475000381469727,0.0,977.0,349.6,11.0
638976.0,305.4648497104645,1609.0,41.0,16.125,0.0,1024.0,466.775,6.0
655360.0,313.2956259250641,1652.0,40.0,12.850000381469727,0.0,1231.0,389.9,31.0
671744.0,321.1107928752899,1682.0,40.0,15.324999809265137,0.0,1263.0,425.45,30.0
688128.0,328.92927074432373,1730.0,40.0,12.75,0.0,965.0,375.05,17.0
704512.0,336.7210466861725,1766.0,40.0,16.924999237060547,0.0,1062.0,490.575,65.0
720896.0,344.56328654289246,1796.0,40.0,14.800000190734863,0.0,1190.0,441.425,30.0
737280.0,352.34509563446045,1851.0,40.0,12.800000190734863,0.0,1028.0,345.325,26.0
753664.0,360.251766204834,1897.0,40.0,9.149999618530273,0.0,1016.0,298.625,41.0
770048.0,368.0406320095062,1947.0,40.0,13.25,0.0,1068.0,377.675,31.0
786432.0,375.85745120048523,1988.0,40.0,12.975000381469727,0.0,1217.0,391.825,58.0
802816.0,383.6603772640228,2041.0,40.0,10.824999809265137,0.0,811.0,307.225,13.0
819200.0,391.5009458065033,2089.0,40.0,9.850000381469727,0.0,803.0,299.85,26.0
835584.0,399.3076927661896,2145.0,41.0,11.875,0.0,1169.0,351.125,26.0
851968.0,407.1093006134033,2195.0,26.0,5.824999809265137,0.0,901.0,252.425,11.0
868352.0,414.89554238319397,2250.0,40.0,10.274999618530273,0.0,938.0,316.975,24.0
884736.0,422.72292256355286,2287.0,41.0,11.574999809265137,0.0,1293.0,365.675,43.0
901120.0,430.51900482177734,2325.0,40.0,10.324999809265137,0.0,1027.0,379.65,20.0
917504.0,438.35823798179626,2369.0,40.0,15.100000381469727,0.0,1188.0,396.375,17.0
933888.0,446.1683988571167,2420.0,40.0,11.75,0.0,1171.0,349.525,12.0
950272.0,454.0051386356354,2459.0,40.0,12.199999809265137,0.0,899.0,401.8,40.0
966656.0,461.8132162094116,2506.0,40.0,12.875,0.0,1022.0,413.9,21.0
983040.0,469.729261636734,2545.0,40.0,8.625,0.0,878.0,344.775,4.0
999424.0,477.54595923423767,2585.0,40.0,13.625,0.0,1082.0,377.425,4.0
1015808.0,485.3877592086792,2637.0,40.0,13.350000381469727,0.0,935.0,382.725,25.0
1032192.0,493.2301971912384,2676.0,40.0,11.925000190734863,0.0,1039.0,363.825,11.0
1048576.0,501.00598549842834,2722.0,41.0,9.0,0.0,1093.0,337.875,18.0
1064960.0,508.8238799571991,2758.0,40.0,11.675000190734863,0.0,1034.0,405.225,52.0
1081344.0,516.6241402626038,2797.0,40.0,15.074999809265137,0.0,1412.0,457.95,29.0
1097728.0,524.4474613666534,2833.0,40.0,11.600000381469727,0.0,1101.0,390.5,29.0
