timesteps ,wall_time         ,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
16384.0   ,17.383596658706665,192.0       ,5.0                ,0.824999988079071   ,0.0                ,144.0          ,64.925          ,19.0
32768.0   ,31.666388273239136,398.0       ,9.0                ,1.475000023841858   ,0.0                ,165.0          ,77.8            ,41.0
49152.0   ,45.90716743469238 ,591.0       ,12.0               ,2.0250000953674316  ,0.0                ,179.0          ,88.55           ,46.0
65536.0   ,60.19246530532837 ,785.0       ,9.0                ,2.0999999046325684  ,0.0                ,199.0          ,81.6            ,17.0
81920.0   ,74.32358717918396 ,982.0       ,8.0                ,2.0                 ,0.0                ,212.0          ,84.8            ,14.0
98304.0   ,88.6640214920044  ,1175.0      ,8.0                ,2.5                 ,0.0                ,231.0          ,88.6            ,45.0
114688.0  ,102.95454001426697,1363.0      ,9.0                ,2.075000047683716   ,0.0                ,148.0          ,80.225          ,29.0
131072.0  ,117.30976510047913,1539.0      ,11.0               ,2.375               ,0.0                ,177.0          ,94.625          ,50.0
147456.0  ,131.60719060897827,1708.0      ,9.0                ,2.0999999046325684  ,0.0                ,228.0          ,93.95           ,52.0
163840.0  ,145.77969622612   ,1886.0      ,13.0               ,3.1500000953674316  ,0.0                ,184.0          ,99.2            ,47.0
180224.0  ,159.814936876297  ,2055.0      ,10.0               ,2.799999952316284   ,0.0                ,203.0          ,93.075          ,46.0
196608.0  ,174.20002102851868,2230.0      ,9.0                ,2.549999952316284   ,0.0                ,163.0          ,90.425          ,49.0
212992.0  ,188.52027034759521,2411.0      ,9.0                ,2.424999952316284   ,0.0                ,159.0          ,89.5            ,18.0
229376.0  ,202.83707666397095,2592.0      ,9.0                ,2.450000047683716   ,0.0                ,166.0          ,83.175          ,29.0
245760.0  ,217.1703324317932 ,2767.0      ,15.0               ,3.174999952316284   ,0.0                ,205.0          ,94.225          ,42.0
262144.0  ,231.50138998031616,2946.0      ,11.0               ,3.200000047683716   ,0.0                ,162.0          ,89.725          ,46.0
278528.0  ,245.84889197349548,3114.0      ,12.0               ,3.799999952316284   ,0.0                ,210.0          ,97.6            ,51.0
294912.0  ,260.2006857395172 ,3275.0      ,15.0               ,3.450000047683716   ,0.0                ,186.0          ,97.35           ,43.0
311296.0  ,274.5821771621704 ,3444.0      ,14.0               ,2.700000047683716   ,0.0                ,232.0          ,89.475          ,37.0
327680.0  ,288.89917635917664,3612.0      ,11.0               ,3.4749999046325684  ,0.0                ,182.0          ,109.1           ,53.0
344064.0  ,303.2354202270508 ,3782.0      ,13.0               ,2.825000047683716   ,0.0                ,165.0          ,93.675          ,48.0
360448.0  ,317.56437706947327,3941.0      ,13.0               ,4.025000095367432   ,0.0                ,257.0          ,103.125         ,47.0
376832.0  ,331.940589427948  ,4113.0      ,12.0               ,3.5250000953674316  ,0.0                ,193.0          ,92.975          ,49.0
393216.0  ,346.28625202178955,4278.0      ,15.0               ,4.375               ,0.0                ,169.0          ,101.5           ,50.0
409600.0  ,360.458340883255  ,4452.0      ,10.0               ,3.625               ,0.0                ,178.0          ,98.45           ,28.0
425984.0  ,374.5766763687134 ,4616.0      ,17.0               ,4.599999904632568   ,0.0                ,205.0          ,104.0           ,50.0
442368.0  ,388.94015979766846,4773.0      ,19.0               ,3.575000047683716   ,0.0                ,273.0          ,93.525          ,43.0
458752.0  ,403.3083984851837 ,4932.0      ,11.0               ,3.625               ,0.0                ,190.0          ,94.9            ,50.0
475136.0  ,417.41144156455994,5103.0      ,13.0               ,3.125               ,0.0                ,202.0          ,94.675          ,40.0
491520.0  ,431.5291368961334 ,5265.0      ,15.0               ,3.7750000953674316  ,0.0                ,220.0          ,103.85          ,40.0
507904.0  ,445.8905689716339 ,5426.0      ,13.0               ,3.7750000953674316  ,0.0                ,184.0          ,97.6            ,44.0
524288.0  ,460.2303717136383 ,5583.0      ,16.0               ,4.650000095367432   ,0.0                ,228.0          ,114.2           ,58.0
540672.0  ,474.608455657959  ,5745.0      ,14.0               ,2.625               ,0.0                ,172.0          ,90.475          ,45.0
557056.0  ,488.9888536930084 ,5895.0      ,13.0               ,3.75                ,0.0                ,171.0          ,95.125          ,44.0
573440.0  ,503.34908843040466,6052.0      ,14.0               ,4.650000095367432   ,0.0                ,210.0          ,106.575         ,41.0
589824.0  ,517.7224750518799 ,6215.0      ,13.0               ,4.0                 ,0.0                ,224.0          ,96.4            ,49.0
606208.0  ,532.1276404857635 ,6379.0      ,15.0               ,4.324999809265137   ,0.0                ,233.0          ,101.025         ,41.0
622592.0  ,546.5133726596832 ,6537.0      ,15.0               ,4.5                 ,0.0                ,183.0          ,104.825         ,47.0
638976.0  ,560.7907695770264 ,6686.0      ,15.0               ,5.900000095367432   ,0.0                ,245.0          ,110.575         ,58.0
